Review,Label
"Was good at one point. A very long time ago. Now just fluffs its own playlists with fake artists. Spotify has discovered its more profitable to pay themselves than it is to pay actual people, and has stuffed its playlists with fluff to smother out actual artists. Couple this with the horrible death spiral that is Daily Mixes (read: same 25 songs you heard yesterday, plus all the songs you tapped ""block"" on- in case you changed your mind) and also F ""car thing"". I have a stereo but yall ruined it",1
App will not load just flashing Spotify symbol and no customer support to fix it. I've had it since Google music stopped 2 years ago. I've loved Spotify since but for the past week the app won't load. I've uninstalled and installed 90 times but still won't load. Spotify needs custom service and support. You don't value our money or membership if you can't provide that much,1
Love the app when it's working. I'm paying 10 bucks a month for something to crash every 15 min and I've been waiting for over a month for it to be fixed and it's not the app timer cause I checked. If it's not fixed soon I'll find and pay for another service cause dealing with this for 10 hours a day while I'm at work is ridiculous.,1
"Worst designed app I've ever used. Takes ages to load downloaded content, or to download content at all. Every page seems to take way too long to load. Get any other player.",1
"Great when it works, but crashes 30% of the time I try to use it, need to restart my phone just to get it to work again.",1
"I've seen worse UI and UX work on other apps, but not many.",1
"Premium user for 7 years but the app just does not work anymore! The play button is missing, and the app just stops working every 30 seconds when on mobile data!! What am I even paying for at this point? Even when the songs are downloaded and I am ""offline""!! And you can't speak with a human about these issues, there is no telephone number!! Soooooo disappointed ?˜ž. Im also looking into other music options now",1
It's won't shuffle the songs I have in my library or my liked songs. Since the update it won't shuffle the songs.,1
"*UPDATE* Still no response re my emails. So disappointed. Time to cancel services I think. The status band from the bottom of the screen is gone. I can't pause, skip forward or back etc and it makes navigating the app frustratingly difficult. I have emailed a help request twice now with no response. I've uninstalled and reinstalled. I've logged out and back in. Still nothing. For an app I pay a premium price for I would think somebody would interested in resolving the issue.",1
HiFi promised by the end of 2021 yet still not available. All competitors have HiRes music and most have spacial audio. Spotify is so far behind the competition at this point. Can't wait to cancel.,1
